161,161,36.9375,-92.5625,Daily_36.9375_-92.5625.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.9375_-92.5625.txt
162,162,36.9375,-92.4375,Daily_36.9375_-92.4375.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.9375_-92.4375.txt
163,163,36.9375,-92.3125,Daily_36.9375_-92.3125.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.9375_-92.3125.txt
164,164,36.9375,-92.1875,Daily_36.9375_-92.1875.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.9375_-92.1875.txt
165,165,36.9375,-92.0625,Daily_36.9375_-92.0625.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.9375_-92.0625.txt
166,166,36.9375,-91.9375,Daily_36.9375_-91.9375.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.9375_-91.9375.txt
167,167,36.9375,-91.8125,Daily_36.9375_-91.8125.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.9375_-91.8125.txt
168,168,36.9375,-91.6875,Daily_36.9375_-91.6875.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.9375_-91.6875.txt
169,169,36.9375,-91.5625,Daily_36.9375_-91.5625.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.9375_-91.5625.txt
170,170,36.9375,-91.4375,Daily_36.9375_-91.4375.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.9375_-91.4375.txt
171,171,36.9375,-91.3125,Daily_36.9375_-91.3125.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.9375_-91.3125.txt
172,172,36.9375,-91.1875,Daily_36.9375_-91.1875.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.9375_-91.1875.txt
173,173,36.9375,-91.0625,Daily_36.9375_-91.0625.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.9375_-91.0625.txt
174,174,36.9375,-90.9375,Daily_36.9375_-90.9375.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.9375_-90.9375.txt
175,175,36.9375,-90.8125,Daily_36.9375_-90.8125.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.9375_-90.8125.txt
176,176,36.9375,-90.6875,Daily_36.9375_-90.6875.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.9375_-90.6875.txt
177,177,36.9375,-90.5625,Daily_36.9375_-90.5625.txt,http://nevada.agriculture.purdue.edu/drains/Daily_36.9375_-90.5625.txt
